filename,zcr_mean,zcr_var,rmse_mean,rmse_var,spectral_centroid,mean_spectral_rolloff,var_spectral_rolloff,spectral_bandwidth,chroma_deviation_mean,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,genre
country.00000.wav,0.10645548136950252,0.02777381567440084,0.248418390750885,0.026534361764788628,2797.844810465822,6221.176656087239,1340.2440940923652,2847.5518867723817,0.3840266764163971,-23.06695556640625,31.844032287597656,70.26165771484375,18.416913986206055,3.813589096069336,15.359233856201172,28.325653076171875,11.634459495544434,13.753202438354492,10.537591934204102,5.724030494689941,10.359567642211914,3.9746289253234863,9.267419815063477,7.4734883308410645,7.9538893699646,2.6288516521453857,7.821534633636475,8.494884490966797,8.498695373535156,-2.3157191276550293,8.557098388671875,2.0894813537597656,6.470186710357666,-3.375138998031616,7.9121928215026855,5.138016700744629,7.1178412437438965,-0.18845273554325104,7.2027668952941895,0.37501317262649536,8.281702041625977,0.6156615018844604,7.36918830871582,4.062636852264404,8.621768951416016,0.9094763994216919,8.282306671142578,4.095611095428467,8.579675674438477,country
country.00001.wav,0.12612297509877887,0.0127640604436376,0.2305164784193039,0.02111135795712471,2938.155358204135,6279.551664914443,791.3364353543394,2839.6576888645623,0.4140324890613556,-7.939365386962891,19.04351234436035,62.72366714477539,9.649080276489258,-1.456931233406067,12.175477027893066,28.112354278564453,7.793060302734375,9.96690845489502,8.578959465026855,9.36191177368164,10.322565078735352,5.411928653717041,7.0433197021484375,9.822587013244629,7.299182891845703,3.027334213256836,7.794079780578613,8.42230224609375,7.401669025421143,0.31230393052101135,6.94999885559082,6.541569232940674,6.170600891113281,0.736441969871521,5.569339275360107,-1.7736868858337402,6.951327323913574,0.8486101627349854,6.899266719818115,2.983558416366577,6.096505641937256,-2.764676809310913,6.787124156951904,2.824267864227295,6.982334136962891,-1.7387802600860596,6.662652492523193,0.9740666151046753,6.932711601257324,country
country.00002.wav,0.07353616676028209,0.02457488763351858,0.14658640325069427,0.039290670305490494,2308.6733650804686,5190.053453357941,1328.8113063215976,2618.6070963310763,0.2970454692840576,-120.27033233642578,41.207393646240234,79.23097229003906,21.088523864746094,5.2338480949401855,18.766328811645508,34.54825973510742,13.861451148986816,16.50838851928711,9.960914611816406,13.13083553314209,9.13832950592041,6.3471174240112305,8.126585006713867,9.96243667602539,7.3990302085876465,-1.9985426664352417,9.551255226135254,6.809574127197266,7.8506245613098145,-6.351778984069824,7.091385841369629,0.22743166983127594,7.296053886413574,-6.813056945800781,8.015010833740234,1.6172670125961304,7.086955547332764,-1.786316156387329,6.531127452850342,-0.7005904316902161,6.095765590667725,-4.772855281829834,5.996535301208496,-0.28639957308769226,6.347211837768555,-5.357111930847168,6.610084533691406,-1.9654728174209595,7.82225227355957,country
country.00003.wav,0.10203835920333046,0.023706046965658874,0.20436358451843262,0.04376352205872536,2174.0338689308455,4347.882042285459,1605.860647806876,2280.8886059792026,0.37689441442489624,-57.736473083496094,36.54814147949219,95.77021789550781,28.707284927368164,-10.117164611816406,20.356128692626953,40.98030090332031,13.905898094177246,13.977518081665039,11.56403636932373,-0.9865095019340515,13.09355354309082,-0.1834428608417511,10.351028442382812,7.43121862411499,10.04920482635498,-3.6269543170928955,10.185197830200195,9.549537658691406,8.979670524597168,-2.9399423599243164,8.638593673706055,2.432668685913086,8.957310676574707,1.996366262435913,7.301027297973633,-1.2855814695358276,9.2445707321167,1.3564090728759766,7.189081192016602,4.421022415161133,7.815439701080322,-6.525969505310059,7.984652996063232,-0.03470033034682274,6.886908054351807,-1.4140510559082031,6.41339111328125,-3.078824996948242,7.1939802169799805,country
country.00004.wav,0.1236674669867947,0.02016240817838875,0.2094975709915161,0.02832692116498947,2966.0860947459514,6349.153274205447,1086.2168921216573,2848.1067485730414,0.3827809989452362,-20.74787139892578,19.506351470947266,62.95392990112305,12.511070251464844,2.302431344985962,12.708552360534668,30.77008819580078,9.650565147399902,6.971360683441162,7.885335922241211,6.502923011779785,10.739998817443848,6.31989049911499,8.314507484436035,9.867337226867676,8.512514114379883,3.4358162879943848,7.223762512207031,9.37846565246582,7.429843902587891,-0.4014444649219513,7.244255065917969,7.521360397338867,6.463004112243652,-0.9834937453269958,6.5913496017456055,4.021630764007568,6.055876731872559,-0.6596969962120056,5.804404258728027,-0.061315011233091354,6.268742561340332,-0.1664411723613739,6.5681939125061035,0.24156071245670319,6.94530725479126,-5.4400129318237305,5.809298992156982,1.827358603477478,6.642146110534668,country
country.00005.wav,0.13540655351421715,0.019067225536648885,0.20392562448978424,0.03807349503040314,2926.2933111397465,6177.12900742877,1081.3645612043053,2736.7963801479723,0.41606056690216064,-24.652149200439453,27.47484016418457,62.44562911987305,15.915690422058105,-7.763711452484131,15.250778198242188,28.43708610534668,11.516798973083496,10.987077713012695,8.990740776062012,5.545515537261963,9.303590774536133,-0.09318973124027252,8.273731231689453,13.748111724853516,8.264139175415039,2.906780242919922,8.159842491149902,9.913734436035156,9.743720054626465,0.8580754399299622,8.34719467163086,5.9601006507873535,7.604690074920654,-1.2188036441802979,7.8347086906433105,3.0631861686706543,7.797792434692383,0.9277204871177673,6.750736713409424,2.0494604110717773,7.710596084594727,3.0040814876556396,6.78310489654541,2.975442886352539,7.112244606018066,-0.17649371922016144,7.714068412780762,3.656142473220825,8.294870376586914,country
country.00006.wav,0.127598852854072,0.02389935353509759,0.2141377180814743,0.04000164568424225,2807.798623323479,6022.583194607163,1414.192293247182,2778.2600751105238,0.4214858412742615,-23.165637969970703,24.42823028564453,71.15422821044922,20.72540855407715,1.578966498374939,16.531333923339844,24.444639205932617,11.670534133911133,16.317766189575195,12.470277786254883,4.575494289398193,11.297704696655273,-3.8825652599334717,8.881962776184082,17.99947738647461,8.145158767700195,-3.3434436321258545,8.372788429260254,2.4392499923706055,7.6157917976379395,2.9162213802337646,6.954982757568359,0.8202899098396301,6.668680191040039,-1.1060091257095337,7.635019779205322,0.11136656999588013,7.628053665161133,-3.3487963676452637,6.5120697021484375,0.18865840137004852,5.902154922485352,-1.208898901939392,6.545066833496094,-1.5147736072540283,6.045522689819336,-2.7256312370300293,6.372829914093018,-2.110018491744995,6.38202428817749,country
country.00007.wav,0.11195787086764532,0.023178660308062593,0.24419903755187988,0.025316786020994186,2898.717713090442,6399.852967631337,1186.7814202809232,2878.9814413851964,0.42153841257095337,-20.775875091552734,28.348264694213867,64.90670776367188,18.357879638671875,6.771145820617676,13.927630424499512,26.36333656311035,10.72623062133789,11.670750617980957,9.764930725097656,13.185673713684082,8.153546333312988,-1.984930157661438,9.338711738586426,8.575973510742188,7.573728084564209,0.4733579754829407,7.319836139678955,7.446062088012695,7.68826961517334,-0.4083005487918854,7.429418563842773,6.953744888305664,6.78389835357666,3.6621053218841553,6.428819179534912,2.0288290977478027,7.016037464141846,0.6481364369392395,6.195981025695801,4.383713245391846,6.704741954803467,-2.8071320056915283,6.73858118057251,2.9762823581695557,6.795036315917969,-1.835008978843689,7.8526082038879395,-2.3656885623931885,7.904062747955322,country
country.00008.wav,0.10382658743271145,0.01887983028843868,0.27451619505882263,0.03207843750715256,2505.7118922142513,5479.959461738627,1192.5121168800367,2574.2981184736086,0.35530203580856323,-19.724721908569336,22.91185760498047,76.64905548095703,19.18409538269043,-4.828754425048828,12.568278312683105,32.23617172241211,12.376537322998047,7.710165023803711,10.961149215698242,17.190839767456055,11.194500923156738,-1.4884228706359863,7.780395984649658,9.151179313659668,7.426958084106445,2.756342649459839,9.716511726379395,9.147740364074707,9.053232192993164,-2.6514055728912354,7.929508209228516,7.527002811431885,9.218669891357422,0.3916195333003998,7.651870250701904,4.96770715713501,8.715890884399414,2.8346197605133057,8.910858154296875,1.8994773626327515,8.70276165008545,2.4598028659820557,8.761679649353027,6.3936662673950195,10.6248197555542,-3.3517229557037354,8.52606201171875,6.310606956481934,8.572186470031738,country
country.00009.wav,0.15575795750398924,0.016070419345381497,0.23655425012111664,0.03651713207364082,3191.1974627895097,6926.704745822482,930.1592336395037,2948.001830043803,0.42965251207351685,12.180910110473633,13.752174377441406,58.995853424072266,11.993775367736816,0.9394747018814087,13.503137588500977,26.743886947631836,10.869613647460938,9.24587345123291,8.692605972290039,3.5647120475769043,9.279594421386719,1.5306730270385742,8.327474594116211,8.6534423828125,7.140986919403076,0.9995680451393127,7.85455846786499,11.64886474609375,6.717955112457275,-2.1961371898651123,6.671959400177002,1.1930484771728516,6.309370040893555,0.48343518376350403,6.2665815353393555,4.412107467651367,6.24670934677124,-0.1825980693101883,6.874545097351074,3.0732600688934326,6.546760082244873,-1.1690914630889893,5.858870983123779,4.573296546936035,5.310678958892822,0.8875552415847778,6.02177619934082,1.2961231470108032,5.975751876831055,country
