filename,zcr_mean,zcr_var,rmse_mean,rmse_var,spectral_centroid,mean_spectral_rolloff,var_spectral_rolloff,spectral_bandwidth,chroma1,chroma2,chroma3,chroma4,chroma5,chroma6,chroma7,chroma8,chroma9,chroma10,chroma11,chroma12,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,genre
country.00000.wav,0.106455481,0.027773816,0.248418391,0.026534362,2797.84481,6221.176656,1340.244094,2847.551887,0.281047225,0.426579893,0.335737228,0.366223216,0.369859576,0.391928226,0.590158701,0.39451772,0.463244408,0.328960121,0.31461665,0.345446944,-23.06695557,31.84403229,70.26165771,18.41691399,3.813589096,15.35923386,28.32565308,11.6344595,13.75320244,10.53759193,5.724030495,10.35956764,3.974628925,9.267419815,7.473488331,7.95388937,2.628851652,7.821534634,8.494884491,8.498695374,-2.315719128,8.557098389,2.089481354,6.47018671,-3.375138998,7.912192822,5.138016701,7.117841244,-0.188452736,7.202766895,0.375013173,8.281702042,0.615661502,7.369188309,4.062636852,8.621768951,0.909476399,8.282306671,4.095611095,8.579675674,country
country.00001.wav,0.126122975,0.01276406,0.230516478,0.021111358,2938.155358,6279.551665,791.3364354,2839.657689,0.315435082,0.415140361,0.319099575,0.446638286,0.416826963,0.455031216,0.639277995,0.421248406,0.37987265,0.261344552,0.388686568,0.509787977,-7.939365387,19.04351234,62.72366714,9.649080276,-1.456931233,12.17547703,28.11235428,7.793060303,9.966908455,8.578959465,9.361911774,10.32256508,5.411928654,7.043319702,9.822587013,7.299182892,3.027334213,7.794079781,8.422302246,7.401669025,0.312303931,6.949998856,6.541569233,6.170600891,0.73644197,5.569339275,-1.773686886,6.951327324,0.848610163,6.89926672,2.983558416,6.096505642,-2.764676809,6.787124157,2.824267864,6.982334137,-1.73878026,6.662652493,0.974066615,6.932711601,country
country.00002.wav,0.073536167,0.024574888,0.146586403,0.03929067,2308.673365,5190.053453,1328.811306,2618.607096,0.26329577,0.330457389,0.25215143,0.252533853,0.36022985,0.261740774,0.227811709,0.221711531,0.373609692,0.465917736,0.293059707,0.262026012,-120.2703323,41.20739365,79.23097229,21.08852386,5.233848095,18.76632881,34.54825974,13.86145115,16.50838852,9.960914612,13.13083553,9.138329506,6.347117424,8.126585007,9.962436676,7.399030209,-1.998542666,9.551255226,6.809574127,7.850624561,-6.351778984,7.091385841,0.22743167,7.296053886,-6.813056946,8.015010834,1.617267013,7.086955547,-1.786316156,6.531127453,-0.700590432,6.095765591,-4.772855282,5.996535301,-0.286399573,6.347211838,-5.357111931,6.610084534,-1.965472817,7.822252274,country
country.00003.wav,0.102038359,0.023706047,0.204363585,0.043763522,2174.033869,4347.882042,1605.860648,2280.888606,0.306249022,0.356685847,0.621339679,0.343948871,0.33024767,0.232989162,0.369760334,0.506715775,0.378724813,0.470105708,0.273158818,0.332807571,-57.73647308,36.54814148,95.7702179,28.70728493,-10.11716461,20.35612869,40.9803009,13.90589809,13.97751808,11.56403637,-0.986509502,13.09355354,-0.183442861,10.35102844,7.431218624,10.04920483,-3.626954317,10.18519783,9.549537659,8.979670525,-2.93994236,8.638593674,2.432668686,8.957310677,1.996366262,7.301027298,-1.28558147,9.244570732,1.356409073,7.189081192,4.421022415,7.815439701,-6.525969505,7.984652996,-0.03470033,6.886908054,-1.414051056,6.413391113,-3.078824997,7.193980217,country
country.00004.wav,0.123667467,0.020162408,0.209497571,0.028326921,2966.086095,6349.153274,1086.216892,2848.106749,0.313779145,0.232784972,0.21863012,0.361107051,0.538434505,0.355428845,0.378335536,0.322413296,0.447890908,0.379787207,0.410352498,0.634428322,-20.7478714,19.50635147,62.9539299,12.51107025,2.302431345,12.70855236,30.7700882,9.650565147,6.971360683,7.885335922,6.502923012,10.73999882,6.319890499,8.314507484,9.867337227,8.512514114,3.435816288,7.223762512,9.378465652,7.429843903,-0.401444465,7.244255066,7.521360397,6.463004112,-0.983493745,6.591349602,4.021630764,6.055876732,-0.659696996,5.804404259,-0.061315011,6.268742561,-0.166441172,6.568193913,0.241560712,6.945307255,-5.440012932,5.809298992,1.827358603,6.642146111,country
country.00005.wav,0.135406554,0.019067226,0.203925624,0.038073495,2926.293311,6177.129007,1081.364561,2736.79638,0.440041989,0.411070973,0.4956429,0.366506666,0.442684799,0.351597577,0.403643608,0.523033977,0.3706626,0.411152154,0.332539946,0.444149643,-24.6521492,27.47484016,62.44562912,15.91569042,-7.763711452,15.2507782,28.43708611,11.51679897,10.98707771,8.990740776,5.545515537,9.303590775,-0.093189731,8.273731232,13.74811172,8.264139175,2.906780243,8.159842491,9.913734436,9.743720055,0.85807544,8.347194672,5.960100651,7.604690075,-1.218803644,7.834708691,3.063186169,7.797792435,0.927720487,6.750736713,2.049460411,7.710596085,3.004081488,6.783104897,2.975442886,7.112244606,-0.176493719,7.714068413,3.656142473,8.294870377,country
country.00006.wav,0.127598853,0.023899354,0.214137718,0.040001646,2807.798623,6022.583195,1414.192293,2778.260075,0.387025654,0.323840022,0.479168087,0.409739524,0.455267638,0.64156729,0.422132134,0.438062429,0.295819789,0.383495837,0.487004429,0.334706903,-23.16563797,24.42823029,71.15422821,20.72540855,1.578966498,16.53133392,24.44463921,11.67053413,16.31776619,12.47027779,4.575494289,11.2977047,-3.88256526,8.881962776,17.99947739,8.145158768,-3.343443632,8.372788429,2.439249992,7.615791798,2.91622138,6.954982758,0.82028991,6.668680191,-1.106009126,7.635019779,0.11136657,7.628053665,-3.348796368,6.512069702,0.188658401,5.902154922,-1.208898902,6.545066833,-1.514773607,6.04552269,-2.725631237,6.372829914,-2.110018492,6.382024288,country
country.00007.wav,0.111957871,0.02317866,0.244199038,0.025316786,2898.717713,6399.852968,1186.78142,2878.981441,0.474813789,0.429193169,0.386221856,0.520509362,0.361685753,0.385897219,0.312994987,0.427490622,0.579501688,0.399020582,0.430522233,0.35060969,-20.77587509,28.34826469,64.90670776,18.35787964,6.771145821,13.92763042,26.36333656,10.72623062,11.67075062,9.764930725,13.18567371,8.153546333,-1.984930158,9.338711739,8.575973511,7.573728085,0.473357975,7.31983614,7.446062088,7.688269615,-0.408300549,7.429418564,6.953744888,6.783898354,3.662105322,6.42881918,2.028829098,7.016037464,0.648136437,6.195981026,4.383713245,6.704741955,-2.807132006,6.738581181,2.976282358,6.795036316,-1.835008979,7.852608204,-2.365688562,7.904062748,country
country.00008.wav,0.103826587,0.01887983,0.274516195,0.032078438,2505.711892,5479.959462,1192.512117,2574.298118,0.35559848,0.362119079,0.267354399,0.322649062,0.483898491,0.380465537,0.38928324,0.280333519,0.390987158,0.298570335,0.266313255,0.466051757,-19.72472191,22.9118576,76.64905548,19.18409538,-4.828754425,12.56827831,32.23617172,12.37653732,7.710165024,10.96114922,17.19083977,11.19450092,-1.488422871,7.780395985,9.151179314,7.426958084,2.756342649,9.716511726,9.147740364,9.053232193,-2.651405573,7.929508209,7.527002811,9.218669891,0.391619533,7.651870251,4.967707157,8.715890884,2.834619761,8.910858154,1.899477363,8.70276165,2.459802866,8.761679649,6.393666267,10.62481976,-3.351722956,8.526062012,6.310606956,8.57218647,country
country.00009.wav,0.155757958,0.016070419,0.23655425,0.036517132,3191.197463,6926.704746,930.1592336,2948.00183,0.343617231,0.329834223,0.492044508,0.281179219,0.355166614,0.431818068,0.481045753,0.753515184,0.464391917,0.455845863,0.394806653,0.37256521,12.18091011,13.75217438,58.99585342,11.99377537,0.939474702,13.50313759,26.74388695,10.86961365,9.245873451,8.692605972,3.564712048,9.279594421,1.530673027,8.327474594,8.653442383,7.140986919,0.999568045,7.854558468,11.64886475,6.717955112,-2.19613719,6.6719594,1.193048477,6.309370041,0.483435184,6.266581535,4.412107468,6.246709347,-0.182598069,6.874545097,3.073260069,6.546760082,-1.169091463,5.858870983,4.573296547,5.310678959,0.887555242,6.021776199,1.296123147,5.975751877,country
